Birth Year,Count,,Decade,Births,,
1730,1,,1730-1740,9,,
1731,1,,1741-1750,6,,
1731,1,,1751-1760,41,,
1732,1,,1761-1770,54,,
1735,1,,1771-1780,41,,
1736,1,,1781-1790,33,,
1737,1,,1791-1800,39,,
1738,1,,1801-1810,53,,
1740,1,,1811-1820,71,,
1742,1,,1821-1830,106,,
1744,1,,1831-1840,88,,
1745,1,,,,541,1087
1745,1,,,,0.49770009199632,
1746,1,,,,,
1748,1,,,,,
1751,1,,,,,
1752,1,,,,,
1752,1,,,,,
1752,1,,,,,
1753,1,,,,,
1753,1,,,,,
1754,1,,,,,
1754,1,,,,,
1754,1,,,,,
1754,1,,,,,
1755,1,,,,,
1755,1,,,,,
1755,1,,,,,
1755,1,,,,,
1755,1,,,,,
1755,1,,,,,
1756,1,,,,,
1756,1,,,,,
1756,1,,,,,
1756,1,,,,,
1758,1,,,,,
1758,1,,,,,
1758,1,,,,,
1758,1,,,,,
1758,1,,,,,
1758,1,,,,,
1759,1,,,,,
1759,1,,,,,
1759,1,,,,,
1759,1,,,,,
1759,1,,,,,
1759,1,,,,,
1759,1,,,,,
1759,1,,,,,
1759,1,,,,,
1759,1,,,,,
1759,1,,,,,
1759,1,,,,,
1760,1,,,,,
1760,1,,,,,
1760,1,,,,,
1761,1,,,,,
1761,1,,,,,
1761,1,,,,,
1761,1,,,,,
1761,1,,,,,
1761,1,,,,,
1761,1,,,,,
1761,1,,,,,
1761,1,,,,,
1761,1,,,,,
1762,1,,,,,
1762,1,,,,,
1762,1,,,,,
1762,1,,,,,
1762,1,,,,,
1762,1,,,,,
1762,1,,,,,
1763,1,,,,,
1763,1,,,,,
1763,1,,,,,
1763,1,,,,,
1763,1,,,,,
1764,1,,,,,
1764,1,,,,,
1764,1,,,,,
1765,1,,,,,
1765,1,,,,,
1765,1,,,,,
1765,1,,,,,
1765,1,,,,,
1765,1,,,,,
1765,1,,,,,
1765,1,,,,,
1765,1,,,,,
1765,1,,,,,
1765,1,,,,,
1765,1,,,,,
1766,1,,,,,
1766,1,,,,,
1766,1,,,,,
1766,1,,,,,
1767,1,,,,,
1767,1,,,,,
1767,1,,,,,
1767,1,,,,,
1768,1,,,,,
1768,1,,,,,
1768,1,,,,,
1768,1,,,,,
1769,1,,,,,
1769,1,,,,,
1770,1,,,,,
1770,1,,,,,
1770,1,,,,,
1771,1,,,,,
1773,1,,,,,
1773,1,,,,,
1773,1,,,,,
1773,1,,,,,
1773,1,,,,,
1773,1,,,,,
1773,1,,,,,
1773,1,,,,,
1773,1,,,,,
1773,1,,,,,
1773,1,,,,,
1773,1,,,,,
1773,1,,,,,
1775,1,,,,,
1775,1,,,,,
1775,1,,,,,
1775,1,,,,,
1775,1,,,,,
1775,1,,,,,
1776,1,,,,,
1776,1,,,,,
1776,1,,,,,
1776,1,,,,,
1777,1,,,,,
1777,1,,,,,
1777,1,,,,,
1777,1,,,,,
1777,1,,,,,
1778,1,,,,,
1778,1,,,,,
1778,1,,,,,
1778,1,,,,,
1778,1,,,,,
1778,1,,,,,
1778,1,,,,,
1778,1,,,,,
1778,1,,,,,
1779,1,,,,,
1779,1,,,,,
1780,1,,,,,
1781,1,,,,,
1781,1,,,,,
1781,1,,,,,
1782,1,,,,,
1783,1,,,,,
1783,1,,,,,
1783,1,,,,,
1783,1,,,,,
1783,1,,,,,
1783,1,,,,,
1784,1,,,,,
1784,1,,,,,
1784,1,,,,,
1784,1,,,,,
1785,1,,,,,
1786,1,,,,,
1786,1,,,,,
1786,1,,,,,
1787,1,,,,,
1787,1,,,,,
1787,1,,,,,
1788,1,,,,,
1788,1,,,,,
1788,1,,,,,
1788,1,,,,,
1788,1,,,,,
1789,1,,,,,
1789,1,,,,,
1789,1,,,,,
1789,1,,,,,
1789,1,,,,,
1790,1,,,,,
1790,1,,,,,
1791,1,,,,,
1791,1,,,,,
1791,1,,,,,
1791,1,,,,,
1792,1,,,,,
1792,1,,,,,
1793,1,,,,,
1793,1,,,,,
1793,1,,,,,
1793,1,,,,,
1793,1,,,,,
1794,1,,,,,
1795,1,,,,,
1795,1,,,,,
1795,1,,,,,
1795,1,,,,,
1795,1,,,,,
1795,1,,,,,
1796,1,,,,,
1796,1,,,,,
1796,1,,,,,
1796,1,,,,,
1796,1,,,,,
1796,1,,,,,
1796,1,,,,,
1796,1,,,,,
1798,1,,,,,
1798,1,,,,,
1798,1,,,,,
1799,1,,,,,
1799,1,,,,,
1799,1,,,,,
1800,1,,,,,
1800,1,,,,,
1800,1,,,,,
1800,1,,,,,
1800,1,,,,,
1800,1,,,,,
1800,1,,,,,
1801,1,,,,,
1801,1,,,,,
1801,1,,,,,
1801,1,,,,,
1802,1,,,,,
1802,1,,,,,
1802,1,,,,,
1802,1,,,,,
1802,1,,,,,
1803,1,,,,,
1803,1,,,,,
1803,1,,,,,
1803,1,,,,,
1803,1,,,,,
1803,1,,,,,
1804,1,,,,,
1804,1,,,,,
1804,1,,,,,
1804,1,,,,,
1805,1,,,,,
1805,1,,,,,
1805,1,,,,,
1806,1,,,,,
1806,1,,,,,
1806,1,,,,,
1806,1,,,,,
1806,1,,,,,
1806,1,,,,,
1806,1,,,,,
1806,1,,,,,
1807,1,,,,,
1807,1,,,,,
1807,1,,,,,
1808,1,,,,,
1808,1,,,,,
1808,1,,,,,
1808,1,,,,,
1808,1,,,,,
1808,1,,,,,
1808,1,,,,,
1808,1,,,,,
1808,1,,,,,
1808,1,,,,,
1808,1,,,,,
1808,1,,,,,
1809,1,,,,,
1809,1,,,,,
1809,1,,,,,
1810,1,,,,,
1810,1,,,,,
1810,1,,,,,
1810,1,,,,,
1810,1,,,,,
1811,1,,,,,
1811,1,,,,,
1811,1,,,,,
1811,1,,,,,
1811,1,,,,,
1811,1,,,,,
1811,1,,,,,
1811,1,,,,,
1811,1,,,,,
1812,1,,,,,
1812,1,,,,,
1812,1,,,,,
1812,1,,,,,
1812,1,,,,,
1813,1,,,,,
1813,1,,,,,
1813,1,,,,,
1813,1,,,,,
1813,1,,,,,
1813,1,,,,,
1813,1,,,,,
1814,1,,,,,
1814,1,,,,,
1814,1,,,,,
1814,1,,,,,
1814,1,,,,,
1814,1,,,,,
1814,1,,,,,
1814,1,,,,,
1814,1,,,,,
1814,1,,,,,
1814,1,,,,,
1815,1,,,,,
1815,1,,,,,
1815,1,,,,,
1815,1,,,,,
1815,1,,,,,
1815,1,,,,,
1816,1,,,,,
1816,1,,,,,
1816,1,,,,,
1816,1,,,,,
1817,1,,,,,
1817,1,,,,,
1817,1,,,,,
1817,1,,,,,
1817,1,,,,,
1817,1,,,,,
1817,1,,,,,
1818,1,,,,,
1818,1,,,,,
1818,1,,,,,
1819,1,,,,,
1819,1,,,,,
1819,1,,,,,
1819,1,,,,,
1819,1,,,,,
1819,1,,,,,
1819,1,,,,,
1819,1,,,,,
1819,1,,,,,
1820,1,,,,,
1820,1,,,,,
1820,1,,,,,
1820,1,,,,,
1820,1,,,,,
1820,1,,,,,
1820,1,,,,,
1820,1,,,,,
1820,1,,,,,
1820,1,,,,,
1821,1,,,,,
1821,1,,,,,
1821,1,,,,,
1821,1,,,,,
1821,1,,,,,
1821,1,,,,,
1821,1,,,,,
1821,1,,,,,
1821,1,,,,,
1822,1,,,,,
1822,1,,,,,
1822,1,,,,,
1822,1,,,,,
1822,1,,,,,
1822,1,,,,,
1822,1,,,,,
1822,1,,,,,
1822,1,,,,,
1822,1,,,,,
1822,1,,,,,
1823,1,,,,,
1823,1,,,,,
1823,1,,,,,
1823,1,,,,,
1823,1,,,,,
1823,1,,,,,
1823,1,,,,,
1823,1,,,,,
1824,1,,,,,
1824,1,,,,,
1824,1,,,,,
1824,1,,,,,
1824,1,,,,,
1824,1,,,,,
1825,1,,,,,
1825,1,,,,,
1825,1,,,,,
1825,1,,,,,
1825,1,,,,,
1825,1,,,,,
1825,1,,,,,
1826,1,,,,,
1826,1,,,,,
1826,1,,,,,
1826,1,,,,,
1826,1,,,,,
1826,1,,,,,
1827,1,,,,,
1827,1,,,,,
1827,1,,,,,
1827,1,,,,,
1827,1,,,,,
1827,1,,,,,
1827,1,,,,,
1827,1,,,,,
1827,1,,,,,
1827,1,,,,,
1827,1,,,,,
1828,1,,,,,
1828,1,,,,,
1828,1,,,,,
1828,1,,,,,
1828,1,,,,,
1828,1,,,,,
1828,1,,,,,
1828,1,,,,,
1828,1,,,,,
1828,1,,,,,
1828,1,,,,,
1828,1,,,,,
1828,1,,,,,
1828,1,,,,,
1828,1,,,,,
1828,1,,,,,
1828,1,,,,,
1829,1,,,,,
1829,1,,,,,
1829,1,,,,,
1829,1,,,,,
1829,1,,,,,
1829,1,,,,,
1829,1,,,,,
1829,1,,,,,
1829,1,,,,,
1829,1,,,,,
1829,1,,,,,
1830,1,,,,,
1830,1,,,,,
1830,1,,,,,
1830,1,,,,,
1830,1,,,,,
1830,1,,,,,
1830,1,,,,,
1830,1,,,,,
1830,1,,,,,
1830,1,,,,,
1830,1,,,,,
1830,1,,,,,
1830,1,,,,,
1830,1,,,,,
1830,1,,,,,
1830,1,,,,,
1830,1,,,,,
1830,1,,,,,
1830,1,,,,,
1830,1,,,,,
1831,1,,,,,
1831,1,,,,,
1831,1,,,,,
1831,1,,,,,
1831,1,,,,,
1831,1,,,,,
1831,1,,,,,
1831,1,,,,,
1831,1,,,,,
1831,1,,,,,
1831,1,,,,,
1831,1,,,,,
1831,1,,,,,
1831,1,,,,,
1831,1,,,,,
1831,1,,,,,
1831,1,,,,,
1831,1,,,,,
1831,1,,,,,
1832,1,,,,,
1832,1,,,,,
1832,1,,,,,
1832,1,,,,,
1832,1,,,,,
1832,1,,,,,
1832,1,,,,,
1832,1,,,,,
1832,1,,,,,
1832,1,,,,,
1832,1,,,,,
1832,1,,,,,
1832,1,,,,,
1832,1,,,,,
1832,1,,,,,
1832,1,,,,,
1832,1,,,,,
1832,1,,,,,
1832,1,,,,,
1833,1,,,,,
1833,1,,,,,
1833,1,,,,,
1833,1,,,,,
1833,1,,,,,
1833,1,,,,,
1833,1,,,,,
1833,1,,,,,
1833,1,,,,,
1833,1,,,,,
1833,1,,,,,
1833,1,,,,,
1833,1,,,,,
1834,1,,,,,
1834,1,,,,,
1834,1,,,,,
1834,1,,,,,
1834,1,,,,,
1834,1,,,,,
1834,1,,,,,
1834,1,,,,,
1834,1,,,,,
1834,1,,,,,
1835,1,,,,,
1835,1,,,,,
1835,1,,,,,
1835,1,,,,,
1835,1,,,,,
1835,1,,,,,
1835,1,,,,,
1836,1,,,,,
1836,1,,,,,
1836,1,,,,,
1836,1,,,,,
1836,1,,,,,
1836,1,,,,,
1836,1,,,,,
1836,1,,,,,
1836,1,,,,,
1837,1,,,,,
1837,1,,,,,
1837,1,,,,,
1837,1,,,,,
1837,1,,,,,
1837,1,,,,,
1837,1,,,,,
1837,1,,,,,
1837,1,,,,,
1837,1,,,,,
1837,1,,,,,
